Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,46.1,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,57.4,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,53.6,61.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,Colorado BRFSS,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,49.1,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,36.0,62.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,46.8,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,39.4,54.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Other,,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,Colorado BRFSS,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,64.9,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,60.4,69.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,54.9,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,49.7,60.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,59.9,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,54.5,65.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Asian/PI,30.4,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,Asian alone,,,27.7,33.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Black,23.5,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,,,,21.9,25.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Black,70.0,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,60.2,79.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,All,39.2,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AskCHIS Neighborhood Edition,Adults ages 18+ who walked for transportation or leisure for at least 150 minutes in the past week. ,,,,34.2,44.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Hispanic,25.9,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,,,,24.4,27.4
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,Multiracial,20.2,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,,,,15.1,25.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Both,White,29.9,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,,,,28.9,30.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2014,Female,All,29.3,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","National Health Interview Survey (NHIS), CDC/NCHS, Table A-14a. Age-adjusted percent distributions (with standard errors) of participation in leisure-time aerobic and muscle-strengthening activities that meet the 2008 federal physical activity guidelines among adults aged 18 and over, by selected characteristics: United States, 2014, Adults who met aerobic activity guidelines, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), ",,,,,28.4,30.2
