Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,385.3,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Multiracial,468.7,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,360.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,722.7,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,638.5,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,955.8,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,American Indian/Alaska Native,594.1,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,388.3,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,680.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,870.7,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,523.3,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,580.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,490.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,610.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,490.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,700.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,742.8,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,616.7,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,855.1,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,657.4,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County Vital Statistics,"All deaths per 100,000 population using 2014 Alameda County population (ESRI modified), age adjusted to the year 2000 standard population",,,,632.2,682.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,425.3,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County Vital Statistics,"All deaths per 100,000 population using 2014 Alameda County population (ESRI modified), age adjusted to the year 2000 standard population",,,,384.5,466.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,992.7,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County Vital Statistics,"All deaths per 100,000 population using 2014 Alameda County population (ESRI modified), age adjusted to the year 2000 standard population",,,,934.4,1050.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,543.0,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County Vital Statistics,"All deaths per 100,000 population using 2014 Alameda County population (ESRI modified), age adjusted to the year 2000 standard population",,,,466.4,619.5
