Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Social and Economic Factors,Percent Unemployed,2013,Both,All,5.9,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 5363000 was used to isolate data for Seattle, WA.",5.3,6.5,,
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,6.2,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 5363000 was used to isolate data for Seattle, WA.",4.1,8.3,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,12.6,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 5363000 was used to isolate data for Seattle, WA.",7.7,17.5,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,10.7,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 5363000 was used to isolate data for Seattle, WA.",7.4,14.0,,
Social and Economic Factors,Percent Unemployed,2013,Both,Multiracial,4.8,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 5363000 was used to isolate data for Seattle, WA.",2.0,7.6,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,5.0,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 5363000 was used to isolate data for Seattle, WA.",4.4,5.6,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,4.5,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 5363000 was used to isolate data for Seattle, WA.",3.7,5.3,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,6.5,"Seattle, WA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 5363000 was used to isolate data for Seattle, WA.",5.5,7.5,,
Social and Economic Factors,Percent Unemployed,2013,Both,All,8.4,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,8.3,8.5,,
Social and Economic Factors,Percent Unemployed,2013,Both,American Indian/Alaska Native,14.8,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,14.2,15.4,,
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,6.5,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,Asian alone,6.4,6.6,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,15.2,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,15.0,15.4,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,10.0,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,9.9,10.1,,
Social and Economic Factors,Percent Unemployed,2013,Both,Other,12.8,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,Native Hawaiian or other Pacific Islander,11.7,13.9,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,6.8,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,6.7,6.9,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,7.7,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,Population 20 to 64 years,7.6,7.8,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,8.0,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,Population 20 to 64 years,7.9,8.1,,
Social and Economic Factors,Percent Unemployed,2013,Both,All,10.4,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 1150000 was used to isolate data for Washington, DC.",9.6,11.2,,
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,2.2,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 1150000 was used to isolate data for Washington, DC.",0.5,3.9,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,20.0,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 1150000 was used to isolate data for Washington, DC.",18.2,21.8,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,9.1,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 1150000 was used to isolate data for Washington, DC.",6.5,11.7,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,3.2,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 1150000 was used to isolate data for Washington, DC.",2.5,3.9,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,9.0,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 1150000 was used to isolate data for Washington, DC.",7.8,10.2,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,11.4,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 1150000 was used to isolate data for Washington, DC.",10.2,12.6,,
Social and Economic Factors,Percent Unemployed,2014,Both,Black,18.3,"Philadelphia, PA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 4260000 was used to isolate data for Philadelphia, PA.",16.7,19.9,,
Social and Economic Factors,Percent Unemployed,2014,Both,Hispanic,16.5,"Philadelphia, PA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 4260000 was used to isolate data for Philadelphia, PA.",13.8,19.2,,
Social and Economic Factors,Percent Unemployed,2014,Both,Multiracial,18.5,"Philadelphia, PA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 4260000 was used to isolate data for Philadelphia, PA.",12.9,24.1,,
Social and Economic Factors,Percent Unemployed,2014,Both,White,7.3,"Philadelphia, PA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 4260000 was used to isolate data for Philadelphia, PA.",6.4,8.2,,
